NAME,total_housing_units,owner_occupied,renter_occupied,median_household_income,rent_burden_30_34,rent_burden_35_39,rent_burden_40_49,rent_burden_50_plus,rent_burden_total,education_total,no_schooling,nursery_school,total_population,white_non_hispanic,state,county,tract,pct_renters,pct_cost_burdened,pct_poc,income_inverted,pct_renters_norm,pct_cost_burdened_norm,pct_poc_norm,income_inverted_norm,displacement_risk_score
Census Tract 64; King County; Washington,1450,1250,200,223462,8,21,0,47,200,2653,0,0,3605,2607,53,33,6400,0.13793103448275862,0.38,0.2768377253814147,4.475033786505088e-06,0.122507955062017,0.4500709219858156,0.25285395221428547,0.013244517397448183,0.20966933666489154
Census Tract 65; King County; Washington,2759,1147,1612,167865,90,123,107,248,1612,4160,54,0,4773,3341,53,33,6500,0.5842696629213483,0.3523573200992556,0.30002095118374184,5.957167962350699e-06,0.5768319261939525,0.417331010330324,0.2797878590432436,0.05456682179085109,0.3321294043395928
Census Tract 66; King County; Washington,2464,606,1858,136747,149,48,148,296,1858,3575,0,0,4108,2819,53,33,6600,0.7540584415584416,0.344994617868676,0.313777994157741,7.3127746860991464e-06,0.7496583571795437,0.4086106466955241,0.2957705750320803,0.09236150636758142,0.38660027131868235
Census Tract 67.01; King County; Washington,2370,126,2244,162734,182,110,123,302,2244,3059,0,0,3475,1528,53,33,6701,0.9468354430379747,0.3195187165775401,0.5602877697841726,6.144997357651136e-06,0.9458842880640779,0.3784370614783631,0.58216175224622,0.059803556475958294,0.49157166456615486
Census Tract 67.02; King County; Washington,2124,519,1605,136541,137,51,0,91,1605,2751,0,0,2996,1442,53,33,6702,0.7556497175141242,0.17383177570093458,0.5186915887850467,7.323807501043643e-06,0.7512781022907423,0.20588586200039768,0.5338359638928807,0.09266910425236297,0.39591725810909595
Census Tract 67.03; King County; Washington,1918,1102,816,124254,121,18,38,142,816,2595,0,0,3113,2166,53,33,6703,0.4254431699687174,0.3909313725490196,0.3042081593318342,8.048030646900704e-06,0.41516390464800706,0.46301800862188847,0.2846524915622804,0.11286064275782866,0.31892376189750116
Census Tract 68; King County; Washington,1631,711,920,173295,70,34,11,180,920,2556,0,0,3273,2484,53,33,6800,0.5640711220110362,0.32065217391304346,0.24106324472960583,5.7705069390345944e-06,0.5562720177908946,0.37977952513105145,0.21129172368983806,0.04936266163480352,0.2991764820616469
Census Tract 69; King County; Washington,2072,1277,795,182917,24,122,40,28,795,3425,0,0,4984,3680,53,33,6900,0.38368725868725867,0.2691823899371069,0.2616372391653291,5.466960424673486e-06,0.37266094787281223,0.3188188590035238,0.23519426658685152,0.04089970216163044,0.24189344390620449
Census Tract 70.01; King County; Washington,2792,981,1811,71735,329,77,257,180,1811,3562,8,0,3737,2386,53,33,7001,0.6486389684813754,0.4654886802871342,0.3615199357773615,1.3940196556771451e-05,0.6423528483317955,0.5513234723968186,0.3512364113389217,0.27713583270491826,0.4555121411931135
Census Tract 70.02; King County; Washington,2542,667,1875,97284,112,56,326,342,1875,3521,38,0,4052,2625,53,33,7002,0.7376081825334382,0.4458666666666667,0.35217176702862785,1.0279182599399696e-05,0.7329137903188764,0.5280832151300237,0.3403758560285172,0.17506576671463728,0.4441096570480137
Census Tract 71.01; King County; Washington,2031,339,1692,117292,120,144,133,217,1692,2644,12,0,3026,1433,53,33,7101,0.8330871491875923,0.3628841607565012,0.5264375413086583,8.525730655117144e-06,0.8301009494084626,0.42979897054138794,0.5428350896121128,0.12617904906000346,0.48222851465549166
Census Tract 71.02; King County; Washington,1795,292,1503,127250,88,124,17,305,1503,2294,30,0,2597,1394,53,33,7102,0.8373259052924791,0.35528942115768464,0.46322680015402384,7.858546168958743e-06,0.8344155401329283,0.42080378250591016,0.4693978454872069,0.10757776391801277,0.45804873301101456
Census Tract 72.01; King County; Washington,3466,699,2767,106736,294,70,100,725,2767,4719,0,0,5186,1939,53,33,7201,0.7983266012694749,0.42970726418503796,0.6261087543386039,9.368910208364564e-06,0.7947185084484956,0.5089440646730592,0.6586315360673045,0.14968712459419364,0.5279953084457633
Census Tract 72.02; King County; Washington,2152,286,1866,170700,139,78,43,208,1866,3253,0,0,3631,1557,53,33,7202,0.8671003717472119,0.2508038585209003,0.5711925089507023,5.858230814294083e-06,0.8647226947822373,0.2970513785318465,0.5948307065673187,0.05180842716340239,0.45210330176120117
Census Tract 72.03; King County; Washington,2262,164,2098,133679,77,155,159,155,2098,2468,0,0,3137,1092,53,33,7203,0.9274977895667551,0.26024785510009535,0.6518967166082243,7.480606527577256e-06,0.9262006690411132,0.3082368212887654,0.6885915847249389,0.09704070380698127,0.5050174447154497
Census Tract 73.01; King County; Washington,2354,0,2354,103382,88,178,84,485,2354,2668,18,0,3416,1229,53,33,7301,1.0,0.3547153780798641,0.6402224824355972,9.672863748041246e-06,1.0,0.42012388751303054,0.6750286432177472,0.15816143204399397,0.563328490693693
Census Tract 73.02; King County; Washington,3469,518,2951,176513,236,295,240,304,2951,4476,16,0,5231,1988,53,33,7302,0.8506774286537907,0.3642832937987123,0.6199579430319251,5.66530510500643e-06,0.8480059325562597,0.43145609974741106,0.6514856203060924,0.04642960585665452,0.4943443146166044
Census Tract 73.03; King County; Washington,2358,93,2265,159260,159,151,61,274,2265,3127,0,0,3645,1713,53,33,7303,0.960559796437659,0.2847682119205298,0.5300411522633746,6.2790405626020345e-06,0.9598541807430409,0.33727866234559206,0.5470217080978111,0.06354071752865996,0.476923817178776
Census Tract 74.03; King County; Washington,2018,199,1819,104342,128,177,125,205,1819,2514,5,0,2943,1887,53,33,7403,0.9013875123885035,0.3490929081913139,0.35881753312945974,9.583868432654157e-06,0.899623258843665,0.4134646501273008,0.348096802478898,0.15568021841843674,0.45421623246707515
Census Tract 74.04; King County; Washington,2014,392,1622,99227,207,95,221,237,1622,2564,14,0,2770,1925,53,33,7404,0.8053624627606752,0.468557336621455,0.30505415162454874,1.0077902183881403e-05,0.8018802469343597,0.5549579802537801,0.2856353520918838,0.1694540139232733,0.45298189830082414
Census Tract 74.05; King County; Washington,1857,197,1660,102985,101,146,116,165,1660,2034,178,0,2518,1608,53,33,7405,0.8939149165320409,0.3180722891566265,0.36139793486894356,9.710151963878235e-06,0.8920169724775294,0.37672391694437324,0.3510946726038382,0.15920103765475044,0.4447591499201228
Census Tract 74.06; King County; Washington,2022,200,1822,62995,152,242,205,295,1822,2150,26,0,2644,1301,53,33,7406,0.9010880316518298,0.49066959385290887,0.5079425113464449,1.5874275736169538e-05,0.8993184201653748,0.5811476749889063,0.5213478549171446,0.3310584868576255,0.5832181092322628
Census Tract 75.01; King County; Washington,2859,459,2400,72542,105,237,243,567,2400,3615,33,0,4131,2585,53,33,7501,0.8394543546694648,0.48,0.37424352457032195,1.3785117587053017e-05,0.8365820691127038,0.5685106382978723,0.3660184765269842,0.27281218880266206,0.5109808431850557
Census Tract 75.02; King County; Washington,2313,428,1885,104906,258,19,109,335,1885,2563,0,0,3071,1725,53,33,7502,0.8149589277993947,0.38249336870026523,0.4382937154021491,9.532343240615409e-06,0.8116484001423218,0.45302406080102336,0.44043098007376213,0.15424368203458408,0.4648367807629228
Census Tract 75.03; King County; Washington,1669,180,1489,125819,125,92,163,260,1489,1730,0,0,2285,1547,53,33,7503,0.8921509886159377,0.4298186702484889,0.3229759299781182,7.947925194128073e-06,0.8902214865290289,0.5090760136985649,0.3064565920910139,0.11006967547677937,0.45395594194884675
Census Tract 76; King County; Washington,2344,869,1475,132158,136,40,108,226,1475,3698,0,0,4692,3611,53,33,7600,0.6292662116040956,0.34576271186440677,0.23039215686274506,7.566700464595408e-06,0.622633497875732,0.40952037504507754,0.1988942217709807,0.09944102621359523,0.3326222802263464
Census Tract 77; King County; Washington,2535,1451,1084,163950,57,119,84,196,1084,4267,0,0,5665,3465,53,33,7700,0.42761341222879684,0.42066420664206644,0.38834951456310685,6.099420555047271e-06,0.41737297421782427,0.4982334929732276,0.38240659366975677,0.05853286280923918,0.339136480917512
Census Tract 78; King County; Washington,2230,1848,382,196667,45,20,19,80,382,4103,0,0,5670,4115,53,33,7800,0.17130044843049327,0.4293193717277487,0.2742504409171076,5.0847371445133145e-06,0.1564743735907375,0.5084846459470499,0.24984808584798093,0.03024321303505573,0.236262579605206
Census Tract 79.01; King County; Washington,2127,507,1620,76033,81,202,155,215,1620,2702,8,0,3079,2010,53,33,7901,0.7616361071932299,0.4030864197530864,0.3471906463137382,1.3152183920139938e-05,0.7573715931034667,0.4774144120479818,0.3345888683857033,0.25516582582739844,0.4561351748411375
Census Tract 79.02; King County; Washington,2172,575,1597,110586,108,80,156,310,1597,3041,0,0,3781,2258,53,33,7902,0.7352670349907919,0.4095178459611772,0.4028034911399101,9.042735970195143e-06,0.7305307578390264,0.48503177500366373,0.3991989961484698,0.1405932980199341,0.43883870675277353
Census Tract 80.02; King County; Washington,2943,631,2312,121341,153,118,94,216,2312,3980,51,0,4363,2229,53,33,8002,0.7855929323819232,0.2512975778546713,0.4891129956451983,8.241237504223634e-06,0.7817570243925226,0.2976361383101426,0.49947201995543394,0.11824730254835396,0.42427812130161324
Census Tract 80.03; King County; Washington,2699,860,1839,102437,158,131,133,364,1839,3762,52,0,3911,2009,53,33,8003,0.681363467951093,0.4274061990212072,0.48632063410892357,9.762097679549381e-06,0.6756628143645307,0.5062186896208625,0.49622789827486785,0.16064929835197886,0.45968967515306
Census Tract 80.04; King County; Washington,2152,784,1368,187179,46,26,0,282,1368,2951,0,0,3024,1761,53,33,8004,0.6356877323420075,0.25877192982456143,0.4176587301587301,5.3424796585087e-06,0.6291699045778815,0.3064887395794451,0.4164575790163742,0.03742914450604534,0.3473863419199365
Census Tract 81.01; King County; Washington,1977,578,1399,118657,70,75,39,319,1399,2548,0,0,2788,1677,53,33,8101,0.7076378351036925,0.35954253037884204,0.39849354375896695,8.427652814414658e-06,0.7024072502326663,0.4258411530018909,0.39419176712064474,0.12344461215556898,0.41147119562769274
Census Tract 81.02; King County; Washington,1979,238,1741,145642,423,76,60,273,1741,3074,1,0,3512,1712,53,33,8102,0.8797372410308236,0.4778862722573234,0.5125284738041003,6.866151247579682e-06,0.8775856474146143,0.5660071451558369,0.5266757539165665,0.07990952329040821,0.5125445174443565
Census Tract 82; King County; Washington,2986,339,2647,135931,297,79,95,534,2647,3847,0,0,4632,2041,53,33,8200,0.8864701942397857,0.3796751038911976,0.5593696027633852,7.356673606462102e-06,0.8844390583551868,0.4496861159562411,0.5810950402535849,0.09358542022055281,0.5022014086963913
Census Tract 83; King County; Washington,2146,482,1664,92969,134,170,113,377,1664,2749,65,0,3342,1812,53,33,8300,0.7753960857409133,0.47716346153846156,0.45780969479353684,1.0756273596575203e-05,0.7713777482918337,0.5651510501909438,0.46310433774561555,0.18836719362316304,0.497000082462889
Census Tract 84.01; King County; Washington,2532,241,2291,107050,227,79,89,425,2291,2736,45,0,3394,1896,53,33,8401,0.9048183254344392,0.3579223046704496,0.44136711844431353,9.341429238673518e-06,0.9031154517840195,0.42392216226925594,0.4440016113522266,0.14892094767640454,0.47999004327047673
Census Tract 84.02; King County; Washington,2456,159,2297,81574,200,510,139,304,2297,2556,0,0,2972,1781,53,33,8402,0.9352605863192183,0.5019590770570309,0.4007402422611036,1.22588079535146e-05,0.9341023482213512,0.5945189068689657,0.39680194607698455,0.23025826062023308,0.5389203654468836
Census Tract 85; King County; Washington,1997,197,1800,69148,137,45,186,292,1800,3666,77,0,4458,2288,53,33,8500,0.901352028042063,0.36666666666666664,0.48676536563481376,1.44617342511714e-05,0.8995871396548684,0.43427895981087467,0.49674458036149205,0.2916764456344681,0.5305717813654258
Census Tract 86; King County; Washington,3280,435,2845,87159,271,186,114,818,2845,4178,18,0,6863,3048,53,33,8600,0.8673780487804879,0.4882249560632689,0.5558793530526009,1.1473284457141546e-05,0.8650053396720409,0.5782522529259994,0.5770401230767602,0.20835765165088782,0.5571638418314221
Census Tract 87; King County; Washington,1995,1004,991,177510,39,24,79,222,991,3731,35,0,4888,2706,53,33,8700,0.4967418546365915,0.36730575176589303,0.4463993453355155,5.6334854374401445e-06,0.48773817783630447,0.43503589038939106,0.44984797334625964,0.045542464860718196,0.35454112660816833
Census Tract 88; King County; Washington,1771,946,825,134522,42,14,173,175,825,3043,9,0,4290,2670,53,33,8800,0.4658385093167702,0.4896969696969697,0.3776223776223776,7.433728312097649e-06,0.4562819478073715,0.5799957016978293,0.36994397481910163,0.09573372639492432,0.3754888376798067
Census Tract 89; King County; Washington,2780,1642,1138,102556,106,119,121,169,1138,4722,139,0,6176,3346,53,33,8900,0.4093525179856115,0.45254833040421794,0.45822538860103623,9.750770310854557e-06,0.3987853784768795,0.535996958705705,0.46358728426807233,0.16033348822843402,0.3896757774197727
Census Tract 90; King County; Washington,2337,508,1829,62443,181,108,120,454,1829,3416,21,0,4256,1654,53,33,9000,0.7826272999572101,0.4718425369054128,0.6113721804511278,1.6014605320051888e-05,0.7787383345138834,0.5588489621503825,0.6415108164811848,0.3349709138666564,0.5785172567530268
Census Tract 91; King County; Washington,2011,71,1940,37793,184,92,217,537,1940,2694,297,0,3173,825,53,33,9100,0.9646941819990055,0.5309278350515464,0.7399936968168925,2.6459926441404493e-05,0.9640625336543549,0.6288294216567961,0.7909412696688977,0.6261893108900672,0.7525056339675289
Census Tract 92; King County; Washington,2121,93,2028,39117,132,189,306,431,2028,2894,117,0,3373,1387,53,33,9200,0.9561527581329562,0.5216962524654832,0.5887933590275719,2.556433264309635e-05,0.9553682971202689,0.6178955614307496,0.6152790971460483,0.6012199119316912,0.6974407169071895
Census Tract 93; King County; Washington,1628,624,1004,120455,122,48,115,159,1004,2857,25,0,3364,1608,53,33,9300,0.6167076167076168,0.44223107569721115,0.5219976218787158,8.301855464696359e-06,0.6098502200197116,0.5237772314995338,0.537676861103544,0.11993734779201894,0.447810415103702
Census Tract 94; King County; Washington,3322,1465,1857,94185,387,91,79,241,1857,5176,191,0,6289,2761,53,33,9400,0.5590006020469597,0.4297253634894992,0.5609794879949117,1.0617401921749748e-05,0.5511107823095701,0.5089655014379175,0.5829653795756864,0.18449541351561297,0.45688426920969677
Census Tract 95; King County; Washington,3114,1737,1377,141116,130,125,143,240,1377,5543,91,0,7179,3157,53,33,9500,0.4421965317919075,0.46332607116920843,0.5602451594929656,7.0863686612432325e-06,0.43221699704995475,0.5487620842926085,0.5821122482805894,0.08604924474642373,0.4122851435923941
Census Tract 96; King County; Washington,2859,1909,950,157846,90,37,30,179,950,5084,14,0,6057,4854,53,33,9600,0.3322840153899965,0.35368421052631577,0.19861317483902918,6.335288825817569e-06,0.32033806086307554,0.4189025755879059,0.16197390066277753,0.0651089344229681,0.24158086788418173
Census Tract 97.01; King County; Washington,2736,1459,1277,121875,76,99,127,208,1277,4796,24,0,6029,4419,53,33,9701,0.46673976608187134,0.39937353171495693,0.26704262730137673,8.205128205128205e-06,0.45719932875188596,0.47301687798863695,0.24147416144152048,0.11724056545735986,0.3222327334098508
Census Tract 97.02; King County; Washington,2319,1711,608,171696,0,125,17,100,608,4262,0,0,6093,5040,53,33,9702,0.26218197498921947,0.3980263157894737,0.172821270310192,5.824247507222067e-06,0.2489818408317761,0.4714212392683837,0.13200927195043707,0.05086096330890815,0.22581832883987624
Census Tract 98.01; King County; Washington,1671,1023,648,102725,30,33,58,236,648,2434,15,0,3409,2833,53,33,9801,0.3877917414721723,0.5509259259259259,0.16896450572015254,9.734728644439036e-06,0.3768388630239343,0.6525151037562386,0.12752854355590448,0.1598862422007784,0.3291921881342139
Census Tract 98.02; King County; Washington,1825,956,869,130197,215,110,16,132,869,3257,18,0,4214,3126,53,33,9802,0.4761643835616438,0.5443037974683544,0.258186995728524,7.68066852538845e-06,0.46679255991538315,0.6446718735972709,0.2311858280694298,0.10261848678090793,0.36131718709074795
Census Tract 99; King County; Washington,3079,1675,1404,109050,226,71,188,199,1404,4892,30,0,5803,3343,53,33,9900,0.4559922052614485,0.48717948717948717,0.42391866276064105,9.170105456212746e-06,0.4462594857698925,0.5770140025459174,0.423730270180798,0.14414439397158627,0.3977870381170485
Census Tract 100.01; King County; Washington,1675,691,984,87113,46,176,128,219,984,2836,238,0,4148,1230,53,33,10001,0.5874626865671642,0.5782520325203252,0.7034715525554485,1.1479342922411121e-05,0.5800820754982151,0.6848800668857752,0.7485104173311371,0.20852656331226518,0.5554997807568481
Census Tract 100.02; King County; Washington,2194,1185,1009,103263,48,88,99,344,1009,4027,133,0,4865,2193,53,33,10002,0.4598906107566089,0.5738354806739346,0.5492291880781089,9.68401072988389e-06,0.45022763674942956,0.6796491154081353,0.5693140660842001,0.15847221293298241,0.46441575779368693
Census Tract 101.01; King County; Washington,1759,656,1103,46863,153,27,192,293,1103,2710,187,0,4246,1580,53,33,10101,0.6270608300170551,0.6029011786038078,0.627885068299576,2.1338796065126004e-05,0.6203886603092623,0.7140744455803965,0.6606952296676575,0.4834108015650619,0.6196422842805945
Census Tract 101.02; King County; Washington,1835,1212,623,144323,12,15,99,99,623,3621,29,0,4693,2888,53,33,10102,0.33950953678474116,0.3611556982343499,0.3846153846153846,6.928902531128095e-06,0.3276928524146,0.42775178443359174,0.37806834027237674,0.08165904616230667,0.3037930058207188
Census Tract 102; King County; Washington,2058,1829,229,166979,10,0,18,7,229,3988,68,0,5439,3178,53,33,10200,0.11127308066083576,0.15283842794759825,0.4157014157014157,5.988777031842327e-06,0.09537306986286577,0.1810214004769426,0.4141836018883514,0.05544809125512216,0.1865065408708205
Census Tract 103.01; King County; Washington,1575,1054,521,129563,34,0,20,222,521,3137,49,0,4190,1958,53,33,10301,0.3307936507936508,0.5297504798464492,0.5326968973747017,7.718252896274399e-06,0.31882103249334887,0.6274349654918937,0.5501071109662405,0.10366634927506951,0.40000736455663816
Census Tract 103.02; King County; Washington,1754,518,1236,126157,178,52,99,249,1236,2931,0,0,3438,2386,53,33,10302,0.7046750285062714,0.46763754045307443,0.3059918557300756,7.92663110251512e-06,0.6993914367375512,0.5538685762813009,0.28672476196205193,0.10947599040443466,0.4123651913463347
Census Tract 104.01; King County; Washington,1396,986,410,134620,74,37,27,17,410,3385,32,0,4672,1148,53,33,10401,0.29369627507163326,0.3780487804878049,0.7542808219178082,7.42831674342594e-06,0.2810599560757397,0.4477599031309462,0.807539826729197,0.09558285038683915,0.4079856340806805
Census Tract 104.02; King County; Washington,1613,1195,418,96891,7,12,7,32,418,3478,126,0,4660,998,53,33,10402,0.25914445133292,0.13875598086124402,0.7858369098712447,1.0320876035957932e-05,0.24588997353190822,0.16434219009806916,0.8442011930149428,0.17622819107860116,0.35766538693088035
Census Tract 105.01; King County; Washington,2334,708,1626,116142,103,132,92,227,1626,3602,8,0,4315,3133,53,33,10501,0.6966580976863753,0.34071340713407133,0.27392815758980305,8.61014964440082e-06,0.6912310768351899,0.403539992846737,0.2494736621511166,0.1285326734677081,0.3681943513251879
Census Tract 105.02; King County; Washington,3091,1158,1933,120518,193,174,87,332,1933,4940,0,0,5769,4363,53,33,10502,0.6253639598835329,0.4066218313502328,0.2437164153232796,8.297515723792297e-06,0.6186614318588504,0.4816017435141055,0.2143741355241811,0.11981635463394415,0.3586134163827703
Census Tract 106.01; King County; Washington,2005,1266,739,149542,39,48,103,59,739,3622,13,0,4245,3190,53,33,10601,0.3685785536159601,0.33694181326116374,0.24852767962308597,6.687084564871407e-06,0.357281936401933,0.3990729277632223,0.2199637866575221,0.07491709541837256,0.2628089365602625
Census Tract 106.02; King County; Washington,1962,1157,805,104244,21,99,22,310,805,3127,11,0,3923,3369,53,33,10602,0.4102956167176351,0.5614906832298137,0.1412184552638287,9.592878247189287e-06,0.399745349973412,0.6650279723360204,0.09529361886362189,0.15593141450096168,0.328999588918504
Census Tract 107.01; King County; Washington,1771,898,873,102330,111,54,70,197,873,3123,113,0,4220,1661,53,33,10701,0.49294184076792774,0.4948453608247423,0.6063981042654029,9.77230528681716e-06,0.48387017878543304,0.5860934415441983,0.6357320130614723,0.16093388922203744,0.4666573806532852
Census Tract 107.02; King County; Washington,1938,904,1034,95410,181,43,16,256,1034,3252,103,0,5012,1884,53,33,10702,0.5335397316821465,0.4796905222437137,0.6241021548284118,1.0481081647626035e-05,0.5251943973148779,0.5681440937212779,0.6563003003406042,0.18069476715434926,0.48258338963277736
Census Tract 108; King County; Washington,1878,1445,433,149375,8,0,0,181,433,3698,101,0,5023,2469,53,33,10800,0.23056443024494142,0.43648960739030024,0.5084610790364323,6.694560669456067e-06,0.21679863379922942,0.5169770527246819,0.5219503186970224,0.07512553124986397,0.3327128841176994
Census Tract 109; King County; Washington,702,419,283,96250,37,26,44,44,283,1030,21,0,1181,780,53,33,10900,0.4031339031339031,0.5335689045936396,0.3395427603725656,1.0389610389610389e-05,0.39245550780390703,0.6319574969300554,0.325703674878363,0.17814452357413257,0.38206530079661455
Census Tract 110.01; King County; Washington,1927,863,1064,51546,50,192,105,280,1064,3756,246,0,5067,757,53,33,11001,0.5521536066424494,0.5892857142857143,0.850601934083284,1.9400147441120552e-05,0.5441412888705158,0.6979483282674772,0.919444178731244,0.42936075005248564,0.6477236364804306
Census Tract 110.02; King County; Washington,1282,784,498,82386,74,96,6,59,498,2920,184,0,4801,544,53,33,11002,0.38845553822152884,0.4718875502008032,0.8866902728598208,1.2137984609035516e-05,0.3775145356096729,0.5589022757697456,0.9613710426848163,0.22688967287712597,0.5311693817353402
Census Tract 111.01; King County; Washington,2005,796,1209,91284,171,144,77,242,1209,3634,90,0,4807,1468,53,33,11101,0.6029925187032419,0.5244003308519437,0.6946120241314749,1.0954822312782087e-05,0.5958897483222264,0.621098264200529,0.7382175566587514,0.19390278589390955,0.5372770887688542
Census Tract 111.02; King County; Washington,1959,1032,927,112125,123,47,102,204,927,4042,54,0,5759,2233,53,33,11102,0.47320061255742724,0.5134843581445523,0.6122590727556867,8.918617614269789e-06,0.4637757647594904,0.6081694170931932,0.6425411940007754,0.13713284446050517,0.462904805078491
Census Tract 112; King County; Washington,1482,688,794,83397,190,77,22,188,794,2681,130,0,4060,1383,53,33,11200,0.5357624831309041,0.6007556675062973,0.65935960591133,1.199083899900476e-05,0.5274569155033026,0.7115333083230613,0.6972618520500538,0.2227872132031394,0.5397598222698893
Census Tract 113; King County; Washington,2811,1816,995,127075,34,82,89,507,995,5116,157,0,6969,3040,53,33,11300,0.35396655994308074,0.7155778894472362,0.5637824652030421,7.869368483179225e-06,0.3424085228799155,0.8475284222531095,0.5862218343767218,0.1078794929852915,0.4710095681237596
Census Tract 114.01; King County; Washington,1880,995,885,101563,77,70,51,200,885,3968,74,0,5188,2510,53,33,11401,0.47074468085106386,0.4497175141242938,0.5161912104857362,9.846105373019702e-06,0.4612758945386064,0.5326441479344473,0.5309310637411504,0.16299145572041532,0.42196064048365484
Census Tract 114.02; King County; Washington,1926,1071,855,107632,63,66,6,94,855,3269,65,0,4426,1931,53,33,11402,0.4439252336448598,0.26783625730994154,0.5637144148215092,9.290917199345919e-06,0.43397662671383563,0.3172245033387251,0.5861427745145823,0.14751265826601043,0.3712141407082884
Census Tract 115; King County; Washington,2019,1440,579,124613,46,95,74,152,579,3416,10,0,4370,2936,53,33,11500,0.2867756315007429,0.6338514680483592,0.32814645308924484,8.024844919871923e-06,0.274015496847743,0.7507318805962836,0.3124636244565478,0.11221421837501662,0.3623563050688977
Census Tract 116.01; King County; Washington,1426,1187,239,164157,8,0,14,57,239,2596,0,0,3337,2397,53,33,11601,0.16760168302945302,0.3305439330543933,0.2816901408450704,6.091729259184805e-06,0.15270943442075208,0.39149529659633814,0.2584914121220597,0.05831842738632802,0.21525364263136948
Census Tract 116.02; King County; Washington,1486,1093,393,148125,45,46,16,80,393,2701,13,0,3615,2924,53,33,11602,0.26446837146702556,0.4758269720101781,0.19114799446749653,6.751054852320675e-06,0.251309142707961,0.5635681157851046,0.15330097161042605,0.07670060445094985,0.2612197086386104
Census Tract 117; King County; Washington,1711,1181,530,87125,21,0,0,222,530,4351,410,0,5742,981,53,33,11700,0.309760374050263,0.45849056603773586,0.829153605015674,1.1477761836441893e-05,0.2974114541886387,0.5430349257326376,0.8945258476210904,0.20848248220492868,0.48586367743682385
Census Tract 118.01; King County; Washington,1220,733,487,92049,32,27,34,134,487,2204,95,0,3361,898,53,33,11801,0.39918032786885244,0.46611909650924027,0.732817613805415,1.0863779074188748e-05,0.38843120002469816,0.5520701355818661,0.7826042093790132,0.19136447561173234,0.47861750514932744
Census Tract 118.02; King County; Washington,1980,919,1061,68942,90,37,130,324,1061,3331,136,49,4918,1333,53,33,11802,0.5358585858585858,0.5475966069745523,0.7289548596990647,1.4504946186649647e-05,0.5275547375829861,0.648571867835108,0.7781165224587068,0.29288120616179447,0.5617810835096488
Census Tract 119.01; King County; Washington,1430,1048,382,146250,14,125,35,26,382,3557,328,0,4553,1044,53,33,11901,0.26713286713286716,0.5235602094240838,0.7707006369426752,6.837606837606838e-06,0.2540213082585964,0.620103226764695,0.8266161093742163,0.07911369736799806,0.4449635854413764
Census Tract 119.02; King County; Washington,1207,1047,160,130865,0,28,44,0,160,2432,57,0,3034,1088,53,33,11902,0.13256006628003314,0.45,0.6413974950560317,7.641462575937034e-06,0.1170408960910695,0.5329787234042553,0.676393754385256,0.10152541423480092,0.35698469702884544
Census Tract 120; King County; Washington,1482,1217,265,117500,18,0,34,51,265,2475,19,0,3373,2675,53,33,12000,0.1788124156545209,0.3886792452830189,0.20693744441150308,8.510638297872341e-06,0.16412073570860367,0.46035059547705076,0.1716449060265625,0.12575827003051518,0.23046862681068303
Census Tract 121; King County; Washington,1211,1100,111,187131,0,31,10,21,111,2134,0,0,2772,2187,53,33,12100,0.0916597853014038,0.5585585585585585,0.21103896103896103,5.3438500301927525e-06,0.07540887750547787,0.66155517219347,0.17640998348572634,0.037467350841735705,0.23771034600660249
Census Tract 201; King County; Washington,1359,1220,139,146065,6,0,12,8,139,2747,0,0,3409,2615,53,33,20100,0.10228108903605593,0.18705035971223022,0.23291287767673807,6.846267072878513e-06,0.08622020456494958,0.22154191540384713,0.2018227555360743,0.07935514708547083,0.14723500564758546
Census Tract 202; King County; Washington,2295,1685,610,97212,0,84,62,271,610,4418,15,0,5453,4176,53,33,20200,0.2657952069716776,0.6836065573770492,0.2341830185219146,1.028679586882278e-05,0.2526597163242782,0.8096616672479945,0.20329838517775273,0.1752780267391726,0.36022444887229954
Census Tract 203.01; King County; Washington,1602,558,1044,92642,81,63,64,267,1044,2617,39,10,3530,2020,53,33,20301,0.651685393258427,0.4549808429118774,0.42776203966005666,1.0794240193432784e-05,0.6454537760003386,0.5388780196190321,0.42819544496708845,0.18942571268149017,0.4504882383169873
Census Tract 203.02; King County; Washington,1448,885,563,96090,30,74,106,157,563,3028,36,0,3887,1908,53,33,20302,0.3888121546961326,0.6518650088809946,0.5091330074607667,1.0406910188365075e-05,0.37787753222836096,0.7720670672562135,0.5227309545641387,0.1786268466739814,0.4628256001806736
Census Tract 204.01; King County; Washington,1549,1017,532,98472,55,115,27,59,532,3102,41,0,4221,2855,53,33,20401,0.3434473854099419,0.48120300751879697,0.3236199952617863,1.015517101307986e-05,0.331701152192229,0.5699354769903482,0.30720485699987493,0.17160828992088253,0.3451124440258337
Census Tract 204.02; King County; Washington,2246,1581,665,121484,55,71,23,182,665,3907,20,0,5523,3829,53,33,20402,0.2960819234194123,0.49774436090225566,0.3067173637515843,8.231536663264298e-06,0.2834882855144865,0.5895270090118915,0.2875676457618127,0.11797684046096234,0.3196399451872882
Census Tract 205; King County; Washington,3129,2120,1009,131563,137,124,115,235,1009,5609,52,0,7761,4220,53,33,20500,0.32246724193032916,0.6055500495540139,0.4562556371601598,7.600921231653277e-06,0.3103456577464085,0.717211760819293,0.4612988580483076,0.1003951105171531,0.39731284678279055
